Region,Region2,Fuel,Year,Value,Unnamed: 5,Unit,Source,Updated at,Updated by
PT,NL,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,NO,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,PL,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,PT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,RO,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,RS,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,SE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,SI,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,SK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,UK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,EE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,LT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,LV,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,UA,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,RU,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,BY,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,NONEU_Balkan,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,TR,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,AL,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,AT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,BA,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,BE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,BG,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,CH,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,CZ,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,DE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,DK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,ES,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,FI,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,FR,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,GR,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HR,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HU,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,IE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,IT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,LU,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,ME,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,MK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,NL,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,NO,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,PL,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,PT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,RO,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,RS,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,SE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,SI,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,SK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,UK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,EE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,LT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,LV,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,UA,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,RU,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,BY,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,NONEU_Balkan,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,TR,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,AL,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,AT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,BA,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,BE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,BG,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,CH,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,CZ,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,DE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,DK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,ES,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,FI,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,FR,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,GR,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,HR,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,HU,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,IE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,IT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,LU,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,ME,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,MK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,NL,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,NO,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,PL,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,PT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,RO,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,RS,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,SE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,SI,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,SK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,UK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,EE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,LT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,LV,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,UA,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,RU,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,BY,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,NONEU_Balkan,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RS,TR,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,AL,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,AT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,BA,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,BE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,BG,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,CH,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,CZ,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,DE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,DK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,ES,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,FI,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,FR,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,GR,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,HR,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,HU,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,IE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,IT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,LU,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,ME,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,MK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,NL,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,NO,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,PL,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,PT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,RO,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,RS,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,SE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,SI,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,SK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,UK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,EE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,LT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,LV,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,UA,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,RU,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
RU,BY,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,AL,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,AT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,BA,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,BE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,BG,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,CH,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,CZ,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,DE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,DK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,ES,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,FI,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,FR,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,GR,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,HR,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,HU,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,IE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,IT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,LU,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,ME,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,MK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,NL,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,NO,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,PL,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,PT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,RO,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,RS,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,SE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,SI,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,SK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,UK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,EE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,LT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,LV,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,UA,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,RU,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,BY,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,NONEU_Balkan,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,TR,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,AL,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,AT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,BA,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,BE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,BG,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,CH,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,CZ,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,DE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,DK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,ES,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,FI,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,FR,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,GR,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,HR,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,HU,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,IE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,IT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,LU,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,ME,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,MK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,NL,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,NO,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,PL,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,PT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,RO,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,RS,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,SE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,SI,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,SK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,UK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,EE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,LT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,LV,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,UA,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,RU,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,BY,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,NONEU_Balkan,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,TR,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,AL,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,AT,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,BA,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,BE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,BG,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,CH,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,CZ,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,DE,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,DK,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,ES,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,FI,Power,2018,0.1,,Factor,assumption (moved from code),19.01.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
