Region,Fuel,Year,ModalType,Value,,Unit,Source,Updated at,Updated by
NO,Mobility_Freight,2045,MT_FRT_ROAD,0.71,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2050,MT_FRT_ROAD,0.67,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2018,MT_FRT_ROAD,0.75,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2020,MT_FRT_ROAD,0.74,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2025,MT_FRT_ROAD,0.72,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2030,MT_FRT_ROAD,0.69,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2035,MT_FRT_ROAD,0.67,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2040,MT_FRT_ROAD,0.65,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2045,MT_FRT_ROAD,0.63,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2050,MT_FRT_ROAD,0.6,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,Mobility_Freight,2018,MT_FRT_ROAD,0.73,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,Mobility_Freight,2020,MT_FRT_ROAD,0.72,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,Mobility_Freight,2025,MT_FRT_ROAD,0.7,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,Mobility_Freight,2030,MT_FRT_ROAD,0.67,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,Mobility_Freight,2035,MT_FRT_ROAD,0.66,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,Mobility_Freight,2040,MT_FRT_ROAD,0.63,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,Mobility_Freight,2045,MT_FRT_ROAD,0.61,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,Mobility_Freight,2050,MT_FRT_ROAD,0.58,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PT,Mobility_Freight,2018,MT_FRT_ROAD,0.85,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PT,Mobility_Freight,2020,MT_FRT_ROAD,0.85,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PT,Mobility_Freight,2025,MT_FRT_ROAD,0.82,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PT,Mobility_Freight,2030,MT_FRT_ROAD,0.79,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PT,Mobility_Freight,2035,MT_FRT_ROAD,0.77,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PT,Mobility_Freight,2040,MT_FRT_ROAD,0.74,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PT,Mobility_Freight,2045,MT_FRT_ROAD,0.72,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PT,Mobility_Freight,2050,MT_FRT_ROAD,0.68,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
RO,Mobility_Freight,2018,MT_FRT_ROAD,0.44,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
RO,Mobility_Freight,2020,MT_FRT_ROAD,0.43,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
RO,Mobility_Freight,2025,MT_FRT_ROAD,0.42,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
RO,Mobility_Freight,2030,MT_FRT_ROAD,0.4,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
RO,Mobility_Freight,2035,MT_FRT_ROAD,0.39,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
RO,Mobility_Freight,2040,MT_FRT_ROAD,0.38,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
RO,Mobility_Freight,2045,MT_FRT_ROAD,0.37,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
RO,Mobility_Freight,2050,MT_FRT_ROAD,0.35,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SE,Mobility_Freight,2018,MT_FRT_ROAD,0.69,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SE,Mobility_Freight,2020,MT_FRT_ROAD,0.68,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SE,Mobility_Freight,2025,MT_FRT_ROAD,0.66,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SE,Mobility_Freight,2030,MT_FRT_ROAD,0.64,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SE,Mobility_Freight,2035,MT_FRT_ROAD,0.62,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SE,Mobility_Freight,2040,MT_FRT_ROAD,0.6,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SE,Mobility_Freight,2045,MT_FRT_ROAD,0.58,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SE,Mobility_Freight,2050,MT_FRT_ROAD,0.55,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,Mobility_Freight,2018,MT_FRT_ROAD,0.64,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,Mobility_Freight,2020,MT_FRT_ROAD,0.64,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,Mobility_Freight,2025,MT_FRT_ROAD,0.62,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,Mobility_Freight,2030,MT_FRT_ROAD,0.6,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,Mobility_Freight,2035,MT_FRT_ROAD,0.58,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,Mobility_Freight,2040,MT_FRT_ROAD,0.56,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,Mobility_Freight,2045,MT_FRT_ROAD,0.54,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,Mobility_Freight,2050,MT_FRT_ROAD,0.51,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,Mobility_Freight,2018,MT_FRT_ROAD,0.64,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,Mobility_Freight,2020,MT_FRT_ROAD,0.63,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,Mobility_Freight,2025,MT_FRT_ROAD,0.62,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,Mobility_Freight,2030,MT_FRT_ROAD,0.59,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,Mobility_Freight,2035,MT_FRT_ROAD,0.58,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,Mobility_Freight,2040,MT_FRT_ROAD,0.55,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,Mobility_Freight,2045,MT_FRT_ROAD,0.54,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,Mobility_Freight,2050,MT_FRT_ROAD,0.51,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,Mobility_Freight,2018,MT_FRT_ROAD,0.75,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,Mobility_Freight,2020,MT_FRT_ROAD,0.74,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,Mobility_Freight,2025,MT_FRT_ROAD,0.72,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,Mobility_Freight,2030,MT_FRT_ROAD,0.69,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,Mobility_Freight,2035,MT_FRT_ROAD,0.67,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,Mobility_Freight,2040,MT_FRT_ROAD,0.65,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,Mobility_Freight,2045,MT_FRT_ROAD,0.63,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,Mobility_Freight,2050,MT_FRT_ROAD,0.6,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,Mobility_Freight,2018,MT_FRT_ROAD,0.9,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,Mobility_Freight,2020,MT_FRT_ROAD,0.9,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,Mobility_Freight,2025,MT_FRT_ROAD,0.87,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,Mobility_Freight,2030,MT_FRT_ROAD,0.84,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,Mobility_Freight,2035,MT_FRT_ROAD,0.81,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,Mobility_Freight,2040,MT_FRT_ROAD,0.78,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,Mobility_Freight,2045,MT_FRT_ROAD,0.76,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,Mobility_Freight,2050,MT_FRT_ROAD,0.72,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,Mobility_Passenger,2018,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,Mobility_Passenger,2020,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,Mobility_Passenger,2025,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,Mobility_Passenger,2030,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,Mobility_Passenger,2035,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,Mobility_Passenger,2040,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,Mobility_Passenger,2045,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,Mobility_Passenger,2050,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2018,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2020,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2025,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2030,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2035,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2040,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2045,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2050,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BG,Mobility_Passenger,2018,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BG,Mobility_Passenger,2020,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BG,Mobility_Passenger,2025,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BG,Mobility_Passenger,2030,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BG,Mobility_Passenger,2035,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BG,Mobility_Passenger,2040,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BG,Mobility_Passenger,2045,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BG,Mobility_Passenger,2050,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,Mobility_Passenger,2018,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,Mobility_Passenger,2020,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,Mobility_Passenger,2025,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,Mobility_Passenger,2030,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,Mobility_Passenger,2035,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,Mobility_Passenger,2040,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,Mobility_Passenger,2045,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,Mobility_Passenger,2050,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,Mobility_Passenger,2018,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,Mobility_Passenger,2020,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,Mobility_Passenger,2025,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,Mobility_Passenger,2030,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,Mobility_Passenger,2035,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,Mobility_Passenger,2040,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,Mobility_Passenger,2045,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,Mobility_Passenger,2050,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE,Mobility_Passenger,2018,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE,Mobility_Passenger,2020,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE,Mobility_Passenger,2025,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE,Mobility_Passenger,2030,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE,Mobility_Passenger,2035,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE,Mobility_Passenger,2040,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE,Mobility_Passenger,2045,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE,Mobility_Passenger,2050,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2018,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2020,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2025,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2030,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2035,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2040,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2045,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2050,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,Mobility_Passenger,2018,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,Mobility_Passenger,2020,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,Mobility_Passenger,2025,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,Mobility_Passenger,2030,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,Mobility_Passenger,2035,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,Mobility_Passenger,2040,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,Mobility_Passenger,2045,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,Mobility_Passenger,2050,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,Mobility_Passenger,2018,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,Mobility_Passenger,2020,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,Mobility_Passenger,2025,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,Mobility_Passenger,2030,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,Mobility_Passenger,2035,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,Mobility_Passenger,2040,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,Mobility_Passenger,2045,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,Mobility_Passenger,2050,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,Mobility_Passenger,2018,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,Mobility_Passenger,2020,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,Mobility_Passenger,2025,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,Mobility_Passenger,2030,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,Mobility_Passenger,2035,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,Mobility_Passenger,2040,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,Mobility_Passenger,2045,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,Mobility_Passenger,2050,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,Mobility_Passenger,2018,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,Mobility_Passenger,2020,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,Mobility_Passenger,2025,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,Mobility_Passenger,2030,MT_FRT_ROAD,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
