Region,Technology,Fuel,Mode_of_operation,Year,Value,,Unit,Source,Updated at,Updated by
DE,HLR_Biomass_CHP,Biomass,1,2025,1.520512821,,Fraction,,,
DE,HLR_Hardcoal,Hardcoal,1,2025,1.33015873,,Fraction,,,
DE,HLR_Lignite,Lignite,1,2025,1.33015873,,Fraction,,,
DE,HLR_Hardcoal_CHP,Hardcoal,1,2025,1.66031746,,Fraction,,,
DE,HLR_Lignite_CHP,Lignite,1,2025,1.66031746,,Fraction,,,
DE,HLR_Direct_Electric,Power,1,2025,1.024786325,,Fraction,,,
DE,HLR_Solar_Thermal,Area_Rooftop_Residential,1,2025,0.160298812,,Fraction,,,
DE,HLR_Heatpump_Aerial,Power,1,2025,0.329382716,,Fraction,,,
DE,HLR_Heatpump_Ground,Power,1,2025,0.245502646,,Fraction,,,
DE,HLR_Oil_Boiler,Oil,1,2025,1.174789916,,Fraction,,,
DE,HLI_Gas_Boiler,Gas_Natural,1,2025,1.11005291,,Fraction,,,
DE,HLI_Gas_Boiler,Gas_Bio,2,2025,1.11005291,,Fraction,,,
DE,HLI_Gas_Boiler,Gas_Synth,3,2025,1.11005291,,Fraction,,,
DE,HLI_Gas_CHP,Gas_Natural,1,2025,1.217421603,,Fraction,,,
DE,HLI_Gas_CHP,Gas_Bio,2,2025,1.217421603,,Fraction,,,
DE,HLI_Gas_CHP,Gas_Synth,3,2025,1.217421603,,Fraction,,,
DE,HLI_Biomass,Biomass,1,2025,1.241666667,,Fraction,,,
DE,HLI_Biomass_CHP,Biomass,1,2025,1.520512821,,Fraction,,,
DE,HLI_Hardcoal,Hardcoal,1,2025,1.33015873,,Fraction,,,
DE,HLI_Lignite,Lignite,1,2025,1.33015873,,Fraction,,,
DE,HLI_Hardcoal_CHP,Hardcoal,1,2025,1.66031746,,Fraction,,,
DE,HLI_Lignite_CHP,Lignite,1,2025,1.66031746,,Fraction,,,
DE,HLI_Direct_Electric,Power,1,2025,1.00976431,,Fraction,,,
DE,HLI_Solar_Thermal,Area_Rooftop_Commercial,1,2025,0.160298812,,Fraction,,,
DE,HLI_Fuelcell,H2,1,2025,1.981341108,,Fraction,,,
DE,HLI_Fuelcell,H2,2,2025,2.506122449,,Fraction,,,
DE,HLI_Oil_Boiler,Oil,1,2025,1.174789916,,Fraction,,,
DE,HLI_Oil_CHP,Oil,1,2025,1.348005148,,Fraction,,,
DE,HMI_Gas,Gas_Natural,1,2025,1.097959184,,Fraction,,,
DE,HMI_Gas,Gas_Bio,2,2025,1.097959184,,Fraction,,,
DE,HMI_Gas,Gas_Synth,3,2025,1.097959184,,Fraction,,,
DE,HMI_H2,H2,1,2025,1.093249608,,Fraction,,,
DE,HMI_Biomass,Biomass,1,2025,1.345550528,,Fraction,,,
DE,HMI_HardCoal,Hardcoal,1,2025,1.41239607,,Fraction,,,
DE,HMI_Steam_Electric,Power,1,2025,1.029896907,,Fraction,,,
DE,HMI_Oil,Oil,1,2025,1.670819907,,Fraction,,,
DE,HHI_BF_BOF,Hardcoal,1,2025,2.192215068,,Fraction,,,
DE,HHI_BF_BOF,Hardcoal,2,2025,1.554791957,,Fraction,,,
DE,HHI_BF_BOF,Gas_Natural,2,2025,0.386317037,,Fraction,,,
DE,HHI_BF_BOF,Hardcoal,3,2025,1.554791957,,Fraction,,,
DE,HHI_BF_BOF,Gas_Synth,3,2025,0.386317037,,Fraction,,,
DE,HHI_BF_BOF,Hardcoal,4,2025,1.554791957,,Fraction,,,
DE,HHI_BF_BOF,Gas_Bio,4,2025,0.386317037,,Fraction,,,
DE,HHI_DRI_EAF,Power,1,2025,0.432985265,,Fraction,,,
DE,HHI_DRI_EAF,Gas_Natural,1,2025,2.338685927,,Fraction,,,
DE,HHI_DRI_EAF,Power,2,2025,0.432985265,,Fraction,,,
DE,HHI_DRI_EAF,Gas_Synth,2,2025,2.338685927,,Fraction,,,
DE,HHI_DRI_EAF,Power,3,2025,0.432985265,,Fraction,,,
DE,HHI_DRI_EAF,Gas_Bio,3,2025,2.338685927,,Fraction,,,
DE,HHI_Scrap_EAF,Power,1,2025,1.494658604,,Fraction,,,
DE,HHI_H2DRI_EAF,Power,1,2025,0.937683715,,Fraction,,,
DE,HHI_H2DRI_EAF,H2,1,2025,1.914033762,,Fraction,,,
DE,HHI_Molten_Electrolysis,Power,1,2025,1.241666667,,Fraction,,,
DE,HHI_Bio_BF_BOF,Biomass,1,2025,1.959056849,,Fraction,,,
DE,HHI_Bio_BF_BOF,Gas_Natural,1,2025,0.493288782,,Fraction,,,
DE,HHI_Bio_BF_BOF,Biomass,2,2025,1.959056849,,Fraction,,,
DE,HHI_Bio_BF_BOF,Gas_Synth,2,2025,0.493288782,,Fraction,,,
DE,HHI_Bio_BF_BOF,Biomass,3,2025,1.959056849,,Fraction,,,
DE,HHI_Bio_BF_BOF,Gas_Bio,3,2025,0.493288782,,Fraction,,,
DE,HHI_BF_BOF_CCS,Hardcoal,1,2025,2.192215068,,Fraction,,,
DE,HHI_BF_BOF_CCS,Hardcoal,2,2025,1.554791957,,Fraction,,,
DE,HHI_BF_BOF_CCS,Gas_Natural,2,2025,0.386317037,,Fraction,,,
DE,HHI_BF_BOF_CCS,Hardcoal,3,2025,1.554791957,,Fraction,,,
DE,HHI_BF_BOF_CCS,Gas_Synth,3,2025,0.386317037,,Fraction,,,
DE,HHI_BF_BOF_CCS,Hardcoal,4,2025,1.554791957,,Fraction,,,
DE,HHI_BF_BOF_CCS,Gas_Bio,4,2025,0.386317037,,Fraction,,,
DE,HHI_DRI_EAF_CCS,Power,1,2025,0.432985265,,Fraction,,,
DE,HHI_DRI_EAF_CCS,Gas_Natural,1,2025,2.338685927,,Fraction,,,
DE,HLI_Biomass_CHP_CCS,Biomass,1,2025,1.520512821,,Fraction,,,
DE,HLI_Hardcoal_CHP_CCS,Hardcoal,1,2025,1.66031746,,Fraction,,,
DE,HLI_Lignite_CHP_CCS,Lignite,1,2025,1.66031746,,Fraction,,,
DE,HLR_Biomass_CHP_CCS,Biomass,1,2025,1.520512821,,Fraction,,,
DE,HLR_Hardcoal_CHP_CCS,Hardcoal,1,2025,1.66031746,,Fraction,,,
DE,HLR_Lignite_CHP_CCS,Lignite,1,2025,1.66031746,,Fraction,,,
DE,HMI_Gas_CCS,Gas_Natural,1,2025,1.097959184,,Fraction,,,
DE,HMI_HardCoal_CCS,Hardcoal,1,2025,1.41239607,,Fraction,,,
DE,P_Coal_Hardcoal_CCS,Hardcoal,1,2025,2.6160401,,Fraction,,,
DE,P_Coal_Lignite_CCS,Lignite,1,2025,2.686486486,,Fraction,,,
DE,P_Gas_CCS,Gas_Natural,1,2025,1.843738977,,Fraction,,,
DE,P_Gas_CCS,Gas_Bio,2,2025,1.843738977,,Fraction,,,
DE,P_Gas_CCS,Gas_Synth,3,2025,1.843738977,,Fraction,,,
DE,X_SMR,Gas_Natural,1,2025,1.436825397,,Fraction,,,
DE,X_SMR,Heat_Medium_Industrial,1,2025,0.279094114,,Fraction,,,
DE,X_ATR_CCS,Gas_Natural,1,2025,1.24,,Fraction,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 22 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
DE,X_ATR_CCS,Power,1,2025,0.055,,Fraction,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 22 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
DE,HLR_H2_Boiler,H2,1,2025,1.101375935,,Fraction,,,
DE,HLI_H2_Boiler,H2,1,2025,1.101375935,,Fraction,,,
DE,X_Biofuel,Biomass,1,2025,1.332451499,,Fraction,,,
DE,X_Powerfuel,H2,1,2025,2.069337979,,Fraction,,,
DE,X_Powerfuel,Power,1,2025,0.294715447,,Fraction,,,
DE,X_Powerfuel,Gas_Synth,2,2025,1.951633987,,Fraction,,,
DE,X_Gasifier,LH2,4,2025,1.0,,Fraction,,,
DE,X_Gasifier,LSG,3,2025,1.0,,Fraction,,,
DE,X_Gasifier,LBG,2,2025,1.0,,Fraction,,,
DE,X_Gasifier,LNG,1,2025,1.0,,Fraction,,,
DE,X_Liquifier,H2,4,2025,1.0,,Fraction,,,
DE,X_Liquifier,Gas_Synth,3,2025,1.0,,Fraction,,,
DE,X_Liquifier,Gas_Bio,2,2025,1.0,,Fraction,,,
DE,X_Liquifier,Gas_Natural,1,2025,1.0,,Fraction,,,
DE,FRT_Road_LNG,LNG,1,2025,0.592224,,Fraction,,,
DE,FRT_Ship_LNG,LNG,1,2025,0.102660465,,Fraction,,,
DE,PSNG_Road_LNG,LNG,1,2025,0.67456,,Fraction,,,
DE,P_H2_OCGT,H2,1,2025,2.302040816,,Fraction,,,
DE,X_DAC_LT,Air,1,2025,1.0,,Fraction,,,
DE,X_DAC_LT,Power,1,2025,0.8208,,Fraction,,,
DE,X_DAC_LT,Heat_Low_Industrial,1,2025,5.656,,Fraction,,,
DE,X_DAC_HT,Air,1,2025,1.0,,Fraction,,,
DE,X_DAC_HT,Power,1,2025,5.211904,,Fraction,,,
DE,Z_ETS_Buy,ETS,1,2025,1.0,,Fraction,,,
DE,Z_ETS_Sell,ETS_Source,1,2025,1.0,,Fraction,,,
DE,CHP_Biomass_Solid,Biomass,1,2025,2.89017341,,Fraction,,,
DE,CHP_Coal_Hardcoal,Hardcoal,1,2025,2.652519894,,Fraction,,,
DE,CHP_Coal_Lignite,Lignite,1,2025,2.824858757,,Fraction,,,
DE,CHP_Gas_CCGT_Natural,Gas_Natural,1,2025,1.848428835,,Fraction,,,
DE,CHP_Gas_CCGT_Biogas,Gas_Bio,1,2025,1.848428835,,Fraction,,,
DE,CHP_Gas_CCGT_SynGas,Gas_Synth,1,2025,1.848428835,,Fraction,,,
DE,CHP_Biomass_Solid_CCS,Biomass,1,2025,3.034682081,,Fraction,,,
DE,CHP_Coal_Hardcoal_CCS,Hardcoal,1,2025,2.785145889,,Fraction,,,
DE,CHP_Coal_Lignite_CCS,Lignite,1,2025,2.966101695,,Fraction,,,
DE,CHP_Gas_CCGT_Natural_CCS,Gas_Natural,1,2025,1.940850277,,Fraction,,,
DE,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,1,2025,1.940850277,,Fraction,,,
DE,CHP_Biomass_Solid,Biomass,2,2025,3.571428571,,Fraction,,,
DE,CHP_Coal_Hardcoal,Hardcoal,2,2025,3.533568905,,Fraction,,,
DE,CHP_Coal_Lignite,Lignite,2,2025,3.759398496,,Fraction,,,
DE,CHP_Gas_CCGT_Natural,Gas_Natural,2,2025,2.008032129,,Fraction,,,
DE,CHP_Gas_CCGT_Biogas,Gas_Bio,2,2025,2.008032129,,Fraction,,,
DE,CHP_Gas_CCGT_SynGas,Gas_Synth,2,2025,2.008032129,,Fraction,,,
DE,CHP_Biomass_Solid_CCS,Biomass,2,2025,3.75,,Fraction,,,
DE,CHP_Coal_Hardcoal_CCS,Hardcoal,2,2025,3.71024735,,Fraction,,,
DE,CHP_Coal_Lignite_CCS,Lignite,2,2025,3.947368421,,Fraction,,,
DE,CHP_Gas_CCGT_Natural_CCS,Gas_Natural,2,2025,2.108433735,,Fraction,,,
DE,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,2,2025,2.108433735,,Fraction,,,
DE,CHP_Hydrogen_FuelCell,H2,2,2025,1.0,,Fraction,,,
DE,HLI_Convert_DH,Heat_District,1,2025,1.0,,Fraction,,,
DE,HLR_Convert_DH,Heat_District,1,2025,1.0,,Fraction,,,
DE,CHP_Oil,Oil,1,2025,2.824858757,,Fraction,,,
DE,CHP_Oil,Oil,2,2025,3.759398496,,Fraction,,,
DE,P_Gas_CCGT,Gas_Natural,1,2025,1.639344262,,Fraction,,,
DE,P_Gas_OCGT,Gas_Natural,1,2025,2.380952381,,Fraction,,,
DE,P_Gas_Engines,Gas_Natural,1,2025,2.702702703,,Fraction,,,
DE,P_Gas_CCGT,Gas_Bio,2,2025,1.639344262,,Fraction,,,
DE,P_Gas_OCGT,Gas_Bio,2,2025,2.380952381,,Fraction,,,
DE,P_Gas_Engines,Gas_Bio,2,2025,2.702702703,,Fraction,,,
DE,P_Gas_CCGT,Gas_Synth,3,2025,1.639344262,,Fraction,,,
DE,P_Gas_OCGT,Gas_Synth,3,2025,2.380952381,,Fraction,,,
DE,P_Gas_Engines,Gas_Synth,3,2025,2.702702703,,Fraction,,,
World,CHP_Coal_Hardcoal,Hardcoal,1,2030,2.380952381,,Fraction,,,
World,CHP_Coal_Lignite,Lignite,1,2030,2.380952381,,Fraction,,,
World,CHP_Gas,Gas_Natural,1,2030,1.639344262,,Fraction,,,
World,CHP_Nuclear,Nuclear,1,2030,2.631578947,,Fraction,,,
World,CHP_Biomass,Biomass,1,2030,3.03030303,,Fraction,,,
World,D_Battery_Li-Ion,Power,1,2030,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_Battery_Redox,Power,1,2030,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_Gas_H2,H2,1,2030,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_Gas_Methane,Gas_Natural,1,2030,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_Heat_HLI,Heat_Low_Industrial,1,2030,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_Heat_HLR,Heat_Low_Residential,1,2030,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_PHS,Power,1,2030,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_PHS_Residual,Power,1,2030,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_CAES,Power,1,2030,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,FRT_Rail_Conv,Oil,1,2030,0.153732546,,Fraction,,,
World,FRT_Rail_Electric,Power,1,2030,0.087137487,,Fraction,,,
World,FRT_Road_OH,Power,1,2030,0.095720204,,Fraction,,,
World,FRT_Road_BEV,Power,1,2030,0.591458333,,Fraction,,,
World,FRT_Road_H2,H2,1,2030,0.590142857,,Fraction,,,
World,FRT_Road_ICE,Oil,1,2030,0.616408163,,Fraction,,,
World,FRT_Road_ICE,Biofuel,2,2030,0.7632,,Fraction,,,
World,FRT_Road_PHEV,Power,1,2030,0.121160153,,Fraction,,,
World,FRT_Road_PHEV,Oil,1,2030,0.484640612,,Fraction,,,
World,FRT_Road_PHEV,Power,2,2030,0.145392184,,Fraction,,,
World,FRT_Road_PHEV,Biofuel,2,2030,0.7632,,Fraction,,,
World,FRT_Ship_Bio,Biofuel,1,2030,0.108903654,,Fraction,,,
World,FRT_Ship_Conv,Oil,1,2030,0.099003322,,Fraction,,,
World,HHT_Biomass,Biomass,1,2030,1.19047619,,Fraction,,,
World,HHT_Coal_Hardcoal,Hardcoal,1,2030,1.333333333,,Fraction,,,
World,HHT_Coal_Lignite,Lignite,1,2030,1.333333333,,Fraction,,,
World,HHT_Electric_Furnace,Power,1,2030,1.020408163,,Fraction,,,
World,HHT_Gas,Gas_Natural,1,2030,1.111111111,,Fraction,,,
World,HHT_Oil,Oil,1,2030,1.176470588,,Fraction,,,
World,HHT_Geothermal,Power,1,2030,0.27027027,,Fraction,,,
World,HHT_H2,H2,1,2030,2.0,,Fraction,,,
World,HLT_Biomass,Biomass,1,2030,1.19047619,,Fraction,,,
World,HLT_Coal_Hardcoal,Hardcoal,1,2030,1.333333333,,Fraction,,,
World,HLT_Coal_Lignite,Lignite,1,2030,1.333333333,,Fraction,,,
World,HLT_Electric_Furnace,Power,1,2030,1.020408163,,Fraction,,,
World,HLT_Gas,Gas_Natural,1,2030,1.111111111,,Fraction,,,
World,HLT_Heatpump,Power,1,2030,0.303030303,,Fraction,,,
World,HLT_Rooftop_Commercial,Area_Rooftop_Commercial,1,2030,0.165826357,,Fraction,,,
World,HLT_Rooftop_Residential,Area_Rooftop_Residential,1,2030,0.165826357,,Fraction,,,
World,HLT_Oil,Oil,1,2030,1.176470588,,Fraction,,,
World,HLT_Geothermal,Power,1,2030,0.263157895,,Fraction,,,
World,P_Coal_Hardcoal,Hardcoal,1,2030,2.426704015,,Fraction,,,
World,P_Coal_Lignite,Lignite,1,2030,2.127659574,,Fraction,,,
World,P_Gas,Gas_Natural,1,2030,1.612903226,,Fraction,,,
World,P_Nuclear,Nuclear,1,2030,2.631578947,,Fraction,,,
World,P_Oil,Oil,1,2030,2.631578947,,Fraction,,,
World,P_Biomass,Biomass,1,2030,2.725968436,,Fraction,,,
World,PSNG_Air_Bio,Biofuel,1,2030,1.290502793,,Fraction,,,
World,PSNG_Air_Conv,Oil,1,2030,1.173184358,,Fraction,,,
World,PSNG_Air_H2,H2,1,2030,1.196648045,,Fraction,,,
World,PSNG_Rail_Conv,Oil,1,2030,0.631124914,,Fraction,,,
World,PSNG_Rail_Electric,Power,1,2030,0.348214286,,Fraction,,,
World,PSNG_Road_BEV,Power,1,2030,0.318333333,,Fraction,,,
World,PSNG_Road_H2,H2,1,2030,0.387619048,,Fraction,,,
World,PSNG_Road_ICE,Oil,1,2030,1.273809524,,Fraction,,,
World,PSNG_Road_ICE,Biofuel,2,2030,1.712,,Fraction,,,
World,PSNG_Road_PHEV,Power,1,2030,0.128944444,,Fraction,,,
World,PSNG_Road_PHEV,Oil,1,2030,0.515777778,,Fraction,,,
World,PSNG_Road_PHEV,Power,2,2030,0.154733333,,Fraction,,,
World,PSNG_Road_PHEV,Biofuel,2,2030,0.618933333,,Fraction,,,
World,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,1,2030,0.165826357,,Fraction,,,
World,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,1,2030,0.165826357,,Fraction,,,
World,X_Electrolysis,Power,1,2030,1.282304852,,Fraction,,,
World,X_Fuel_Cell,H2,1,2030,2.0,,Fraction,,,
World,X_Fuel_Cell,H2,2,2030,2.564102564,,Fraction,,,
World,X_Methanation,H2,1,2030,1.508967223,,Fraction,,,
World,X_Methanation,Biomass,2,2030,2.044352044,,Fraction,,,
World,CHP_Biomass_CCS,Biomass,1,2030,3.03030303,,Fraction,,,
World,P_Biomass_CCS,Biomass,1,2030,1.666666667,,Fraction,,,
World,CHP_Biomass_CCS,CCS,1,2030,0.233333333,,Fraction,,,
World,P_Biomass_CCS,CCS,1,2030,0.128333333,,Fraction,,,
World,CHP_Gas,Gas_Bio,2,2030,1.639344262,,Fraction,,,
World,HHT_Gas,Gas_Bio,2,2030,1.111111111,,Fraction,,,
World,HLT_Gas,Gas_Bio,2,2030,1.111111111,,Fraction,,,
World,P_Gas,Gas_Bio,2,2030,1.612903226,,Fraction,,,
World,CHP_Gas,Gas_Synth,3,2030,1.639344262,,Fraction,,,
World,HHT_Gas,Gas_Synth,3,2030,1.111111111,,Fraction,,,
World,HLT_Gas,Gas_Synth,3,2030,1.111111111,,Fraction,,,
World,P_Gas,Gas_Synth,3,2030,1.612903226,,Fraction,,,
World,HLR_Gas_Boiler,Gas_Natural,1,2030,1.111111111,,Fraction,,,
World,HLR_Gas_Boiler,Gas_Bio,2,2030,1.111111111,,Fraction,,,
World,HLR_Gas_Boiler,Gas_Synth,3,2030,1.111111111,,Fraction,,,
World,HLR_Gas_CHP,Gas_Natural,1,2030,1.219512195,,Fraction,,,
World,HLR_Gas_CHP,Gas_Bio,2,2030,1.219512195,,Fraction,,,
World,HLR_Gas_CHP,Gas_Synth,3,2030,1.219512195,,Fraction,,,
World,HLR_Biomass,Biomass,1,2030,1.19047619,,Fraction,,,
World,HLR_Biomass_CHP,Biomass,1,2030,1.266025641,,Fraction,,,
World,HLR_Hardcoal,Hardcoal,1,2030,1.333333333,,Fraction,,,
World,HLR_Lignite,Lignite,1,2030,1.333333333,,Fraction,,,
World,HLR_Hardcoal_CHP,Hardcoal,1,2030,1.666666667,,Fraction,,,
World,HLR_Lignite_CHP,Lignite,1,2030,1.666666667,,Fraction,,,
World,HLR_Direct_Electric,Power,1,2030,1.020408163,,Fraction,,,
World,HLR_Solar_Thermal,Area_Rooftop_Residential,1,2030,0.165826357,,Fraction,,,
World,HLR_Heatpump_Aerial,Power,1,2030,0.337037037,,Fraction,,,
World,HLR_Heatpump_Ground,Power,1,2030,0.251984127,,Fraction,,,
World,HLR_Oil_Boiler,Oil,1,2030,1.176470588,,Fraction,,,
World,HLI_Gas_Boiler,Gas_Natural,1,2030,1.111111111,,Fraction,,,
World,HLI_Gas_Boiler,Gas_Bio,2,2030,1.111111111,,Fraction,,,
World,HLI_Gas_Boiler,Gas_Synth,3,2030,1.111111111,,Fraction,,,
World,HLI_Gas_CHP,Gas_Natural,1,2030,1.219512195,,Fraction,,,
World,HLI_Gas_CHP,Gas_Bio,2,2030,1.219512195,,Fraction,,,
World,HLI_Gas_CHP,Gas_Synth,3,2030,1.219512195,,Fraction,,,
World,HLI_Biomass,Biomass,1,2030,1.19047619,,Fraction,,,
World,HLI_Biomass_CHP,Biomass,1,2030,1.266025641,,Fraction,,,
World,HLI_Hardcoal,Hardcoal,1,2030,1.333333333,,Fraction,,,
World,HLI_Lignite,Lignite,1,2030,1.333333333,,Fraction,,,
World,HLI_Hardcoal_CHP,Hardcoal,1,2030,1.666666667,,Fraction,,,
World,HLI_Lignite_CHP,Lignite,1,2030,1.666666667,,Fraction,,,
World,HLI_Direct_Electric,Power,1,2030,1.01010101,,Fraction,,,
World,HLI_Solar_Thermal,Area_Rooftop_Commercial,1,2030,0.165826357,,Fraction,,,
World,HLI_Fuelcell,H2,1,2030,2.0,,Fraction,,,
World,HLI_Fuelcell,H2,2,2030,2.564102564,,Fraction,,,
World,HLI_Oil_Boiler,Oil,1,2030,1.176470588,,Fraction,,,
World,HLI_Oil_CHP,Oil,1,2030,1.351351351,,Fraction,,,
World,HMI_Gas,Gas_Natural,1,2030,1.098901099,,Fraction,,,
World,HMI_Gas,Gas_Bio,2,2030,1.098901099,,Fraction,,,
World,HMI_Gas,Gas_Synth,3,2030,1.098901099,,Fraction,,,
World,HMI_H2,H2,1,2030,1.098901099,,Fraction,,,
World,HMI_Biomass,Biomass,1,2030,1.357466063,,Fraction,,,
World,HMI_HardCoal,Hardcoal,1,2030,1.416361416,,Fraction,,,
World,HMI_Steam_Electric,Power,1,2030,1.030927835,,Fraction,,,
World,HMI_Oil,Oil,1,2030,1.677270098,,Fraction,,,
World,HHI_BF_BOF,Hardcoal,1,2030,2.174296292,,Fraction,,,
World,HHI_BF_BOF,Hardcoal,2,2030,1.539324808,,Fraction,,,
World,HHI_BF_BOF,Gas_Natural,2,2030,0.384831202,,Fraction,,,
World,HHI_BF_BOF,Hardcoal,3,2030,1.539324808,,Fraction,,,
World,HHI_BF_BOF,Gas_Synth,3,2030,0.384831202,,Fraction,,,
World,HHI_BF_BOF,Hardcoal,4,2030,1.539324808,,Fraction,,,
World,HHI_BF_BOF,Gas_Bio,4,2030,0.384831202,,Fraction,,,
World,HHI_DRI_EAF,Power,1,2030,0.436717897,,Fraction,,,
World,HHI_DRI_EAF,Gas_Natural,1,2030,2.292768959,,Fraction,,,
World,HHI_DRI_EAF,Power,2,2030,0.436717897,,Fraction,,,
World,HHI_DRI_EAF,Gas_Synth,2,2030,2.292768959,,Fraction,,,
World,HHI_DRI_EAF,Power,3,2030,0.436717897,,Fraction,,,
World,HHI_DRI_EAF,Gas_Bio,3,2030,2.292768959,,Fraction,,,
World,HHI_Scrap_EAF,Power,1,2030,1.473922902,,Fraction,,,
World,HHI_H2DRI_EAF,Power,1,2030,0.970017637,,Fraction,,,
World,HHI_H2DRI_EAF,H2,1,2030,1.969429747,,Fraction,,,
World,HHI_Molten_Electrolysis,Power,1,2030,1.25,,Fraction,,,
World,HHI_Bio_BF_BOF,Biomass,1,2030,1.965566071,,Fraction,,,
World,HHI_Bio_BF_BOF,Gas_Natural,1,2030,0.491391518,,Fraction,,,
World,HHI_Bio_BF_BOF,Biomass,2,2030,1.965566071,,Fraction,,,
World,HHI_Bio_BF_BOF,Gas_Synth,2,2030,0.491391518,,Fraction,,,
World,HHI_Bio_BF_BOF,Biomass,3,2030,1.965566071,,Fraction,,,
World,HHI_Bio_BF_BOF,Gas_Bio,3,2030,0.491391518,,Fraction,,,
World,HHI_BF_BOF_CCS,Hardcoal,1,2030,2.174296292,,Fraction,,,
World,HHI_BF_BOF_CCS,CCS,1,2030,0.024682612,,Fraction,,,
World,HHI_BF_BOF_CCS,Hardcoal,2,2030,1.539324808,,Fraction,,,
World,HHI_BF_BOF_CCS,Gas_Natural,2,2030,0.384831202,,Fraction,,,
World,HHI_BF_BOF_CCS,CCS,2,2030,0.020065099,,Fraction,,,
World,HHI_BF_BOF_CCS,Hardcoal,3,2030,1.539324808,,Fraction,,,
World,HHI_BF_BOF_CCS,Gas_Synth,3,2030,0.384831202,,Fraction,,,
World,HHI_BF_BOF_CCS,CCS,3,2030,0.017474415,,Fraction,,,
World,HHI_BF_BOF_CCS,Hardcoal,4,2030,1.539324808,,Fraction,,,
World,HHI_BF_BOF_CCS,Gas_Bio,4,2030,0.384831202,,Fraction,,,
World,HHI_BF_BOF_CCS,CCS,4,2030,0.017474415,,Fraction,,,
World,HHI_DRI_EAF_CCS,Power,1,2030,0.436717897,,Fraction,,,
World,HHI_DRI_EAF_CCS,Gas_Natural,1,2030,2.292768959,,Fraction,,,
World,HHI_DRI_EAF_CCS,CCS,1,2030,0.015434921,,Fraction,,,
World,HLI_Biomass_CHP_CCS,Biomass,1,2030,1.266025641,,Fraction,,,
World,HLI_Biomass_CHP_CCS,CCS,1,2030,0.097483974,,Fraction,,,
World,HLI_Hardcoal_CHP_CCS,Hardcoal,1,2030,1.666666667,,Fraction,,,
World,HLI_Hardcoal_CHP_CCS,CCS,1,2030,0.01892,,Fraction,,,
World,HLI_Lignite_CHP_CCS,Lignite,1,2030,1.666666667,,Fraction,,,
World,HLI_Lignite_CHP_CCS,CCS,1,2030,0.0202,,Fraction,,,
World,HLR_Biomass_CHP_CCS,Biomass,1,2030,1.266025641,,Fraction,,,
World,HLR_Biomass_CHP_CCS,CCS,1,2030,0.097483974,,Fraction,,,
World,HLR_Hardcoal_CHP_CCS,Hardcoal,1,2030,1.666666667,,Fraction,,,
World,HLR_Hardcoal_CHP_CCS,CCS,1,2030,0.01892,,Fraction,,,
World,HLR_Lignite_CHP_CCS,Lignite,1,2030,1.666666667,,Fraction,,,
World,HLR_Lignite_CHP_CCS,CCS,1,2030,0.0202,,Fraction,,,
World,HMI_Gas_CCS,Gas_Natural,1,2030,1.098901099,,Fraction,,,
World,HMI_Gas_CCS,CCS,1,2030,0.007397802,,Fraction,,,
World,HMI_HardCoal_CCS,Hardcoal,1,2030,1.416361416,,Fraction,,,
World,HMI_HardCoal_CCS,CCS,1,2030,0.016078535,,Fraction,,,
World,P_Coal_Hardcoal_CCS,Hardcoal,1,2030,2.426704015,,Fraction,,,
World,P_Coal_Hardcoal_CCS,CCS,1,2030,0.027547944,,Fraction,,,
World,P_Coal_Lignite_CCS,Lignite,1,2030,2.127659574,,Fraction,,,
World,P_Coal_Lignite_CCS,CCS,1,2030,0.025787234,,Fraction,,,
World,P_Gas_CCS,Gas_Natural,1,2030,1.612903226,,Fraction,,,
World,P_Gas_CCS,CCS,1,2030,0.018309677,,Fraction,,,
