Region,Region2,Fuel,Value,,Unit,Source,Updated at,Updated by
BE,DE_NRW,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,DE_NRW,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,DE_NRW,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,DE_NRW,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,DE_NRW,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,DE_NRW,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,DE_NRW,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,DE_NRW,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,DE_NRW,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,DE_NRW,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,DE_Nord,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,DE_Nord,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,DE_Nord,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,DE_Nord,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,DE_NI,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,DE_NI,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,DE_NI,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,DE_NI,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
