Region,Fuel,Year,ModalType,Value,,Unit,Source,Updated at,Updated by
Gondor,Mobility_Freight,2035,MT_PSNG_ROAD_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2035,MT_PSNG_ROAD_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2035,MT_PSNG_ROAD_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Freight,2035,MT_PSNG_ROAD_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Freight,2040,MT_PSNG_ROAD_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2040,MT_PSNG_ROAD_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2040,MT_PSNG_ROAD_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2040,MT_PSNG_ROAD_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Freight,2040,MT_PSNG_ROAD_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Freight,2045,MT_PSNG_ROAD_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2045,MT_PSNG_ROAD_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2045,MT_PSNG_ROAD_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2045,MT_PSNG_ROAD_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Freight,2045,MT_PSNG_ROAD_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Freight,2050,MT_PSNG_ROAD_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2050,MT_PSNG_ROAD_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2050,MT_PSNG_ROAD_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2050,MT_PSNG_ROAD_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Freight,2050,MT_PSNG_ROAD_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Passenger,2018,MT_PSNG_RAIL_RE,0.112,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2018,MT_PSNG_RAIL_RE,0.063,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2018,MT_PSNG_RAIL_RE,0.077,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2018,MT_PSNG_RAIL_RE,0.049,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Passenger,2018,MT_PSNG_RAIL_RE,0.056,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Passenger,2020,MT_PSNG_RAIL_RE,0.1085,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2020,MT_PSNG_RAIL_RE,0.0595,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2020,MT_PSNG_RAIL_RE,0.0735,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2020,MT_PSNG_RAIL_RE,0.049,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Passenger,2020,MT_PSNG_RAIL_RE,0.056,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Passenger,2025,MT_PSNG_RAIL_RE,0.105,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2025,MT_PSNG_RAIL_RE,0.056,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2025,MT_PSNG_RAIL_RE,0.07,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2025,MT_PSNG_RAIL_RE,0.0455,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Passenger,2025,MT_PSNG_RAIL_RE,0.0525,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Passenger,2030,MT_PSNG_RAIL_RE,0.1015,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2030,MT_PSNG_RAIL_RE,0.0525,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2030,MT_PSNG_RAIL_RE,0.0665,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2030,MT_PSNG_RAIL_RE,0.042,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Passenger,2030,MT_PSNG_RAIL_RE,0.049,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Passenger,2035,MT_PSNG_RAIL_RE,0.098,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2035,MT_PSNG_RAIL_RE,0.049,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2035,MT_PSNG_RAIL_RE,0.063,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2035,MT_PSNG_RAIL_RE,0.0385,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Passenger,2035,MT_PSNG_RAIL_RE,0.0455,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Passenger,2040,MT_PSNG_RAIL_RE,0.091,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2040,MT_PSNG_RAIL_RE,0.0455,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2040,MT_PSNG_RAIL_RE,0.0595,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2040,MT_PSNG_RAIL_RE,0.035,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Passenger,2040,MT_PSNG_RAIL_RE,0.042,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Passenger,2045,MT_PSNG_RAIL_RE,0.084,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2045,MT_PSNG_RAIL_RE,0.042,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2045,MT_PSNG_RAIL_RE,0.056,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2045,MT_PSNG_RAIL_RE,0.0315,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Passenger,2045,MT_PSNG_RAIL_RE,0.0385,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Passenger,2050,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2050,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2050,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2050,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Passenger,2050,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Freight,2018,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2018,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2018,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2018,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Freight,2018,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Freight,2020,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2020,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2020,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2020,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Freight,2020,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Freight,2025,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2025,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2025,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2025,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Freight,2025,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Freight,2030,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2030,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2030,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2030,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Freight,2030,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Freight,2035,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2035,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2035,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2035,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Freight,2035,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Freight,2040,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2040,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2040,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2040,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Freight,2040,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Freight,2045,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2045,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2045,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2045,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Freight,2045,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Freight,2050,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2050,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2050,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2050,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Freight,2050,MT_PSNG_RAIL_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Passenger,2018,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2018,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2018,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2018,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Passenger,2018,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Passenger,2020,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2020,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2020,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2020,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Passenger,2020,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Passenger,2025,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2025,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2025,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2025,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Passenger,2025,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Passenger,2030,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2030,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2030,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2030,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Passenger,2030,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Passenger,2035,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2035,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2035,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2035,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Passenger,2035,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Passenger,2040,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2040,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2040,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2040,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Passenger,2040,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Passenger,2045,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2045,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2045,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2045,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Passenger,2045,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Passenger,2050,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2050,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2050,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2050,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Passenger,2050,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Freight,2018,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2018,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2018,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2018,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Freight,2018,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Freight,2020,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2020,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2020,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2020,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Freight,2020,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Freight,2025,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2025,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2025,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2025,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Freight,2025,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Freight,2030,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2030,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2030,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2030,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Freight,2030,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Freight,2035,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2035,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2035,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2035,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Freight,2035,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Freight,2040,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2040,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2040,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2040,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Freight,2040,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Freight,2045,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2045,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2045,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2045,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,Mobility_Freight,2045,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Mobility_Freight,2050,MT_PSNG_AIR_RE,0,,Fraction,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
