Region,Technology,Fuel,Year,Value,,Unit,Source,Updated at,Updated by
AT,HMHI_HardCoal,Heat_MediumLow_Industrial,2018,2.2716,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
AT,HMHI_Oil,Heat_MediumLow_Industrial,2018,4.3859,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
AT,HMLI_Heatpump,Heat_MediumLow_Industrial,2018,1.236,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,HHI_BF_BOF,Heat_High_Industrial,2018,12.419,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,HHI_Bio_BF_BOF,Heat_High_Industrial,2018,0.8518,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,HHI_DRI_EAF,Heat_High_Industrial,2018,37.2023,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,HHI_Scrap_EAF,Heat_High_Industrial,2018,2.7417,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,HLI_Biomass,Heat_Low_Industrial,2018,11.3792,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,HLI_Direct_Electric,Heat_Low_Industrial,2018,3.4744,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,HLI_Gas_Boiler,Heat_Low_Industrial,2018,52.8757,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,HLI_Hardcoal,Heat_Low_Industrial,2018,10.0877,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,HLI_Oil_Boiler,Heat_Low_Industrial,2018,11.1587,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,HMHI_Biomass,Heat_MediumHigh_Industrial,2018,8.862,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,HMHI_Gas,Heat_MediumHigh_Industrial,2018,75.2678,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,HMHI_HardCoal,Heat_MediumHigh_Industrial,2018,8.2756,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,HMHI_Oil,Heat_MediumHigh_Industrial,2018,78.1489,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,HMHI_Steam_Electric,Heat_MediumHigh_Industrial,2018,2.6452,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,HMHI_Biomass,Heat_MediumLow_Industrial,2018,4.6679,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,HMHI_Gas,Heat_MediumLow_Industrial,2018,37.0707,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,HMHI_HardCoal,Heat_MediumLow_Industrial,2018,3.9641,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,HMHI_Oil,Heat_MediumLow_Industrial,2018,11.4058,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,HMLI_Heatpump,Heat_MediumLow_Industrial,2018,2.1201,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BG,HHI_BF_BOF,Heat_High_Industrial,2018,0.6431,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BG,HHI_Bio_BF_BOF,Heat_High_Industrial,2018,0.1776,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BG,HHI_DRI_EAF,Heat_High_Industrial,2018,4.2433,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BG,HHI_Scrap_EAF,Heat_High_Industrial,2018,0.2567,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BG,HLI_Biomass,Heat_Low_Industrial,2018,2.5889,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BG,HLI_Direct_Electric,Heat_Low_Industrial,2018,0.7994,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BG,HLI_Gas_Boiler,Heat_Low_Industrial,2018,12.7168,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BG,HLI_Hardcoal,Heat_Low_Industrial,2018,1.801,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BG,HLI_Oil_Boiler,Heat_Low_Industrial,2018,4.2645,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BG,HMHI_Biomass,Heat_MediumHigh_Industrial,2018,3.9564,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BG,HMHI_Gas,Heat_MediumHigh_Industrial,2018,12.4036,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BG,HMHI_HardCoal,Heat_MediumHigh_Industrial,2018,4.7998,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BG,HMHI_Oil,Heat_MediumHigh_Industrial,2018,25.9714,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BG,HMHI_Steam_Electric,Heat_MediumHigh_Industrial,2018,0.4909,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BG,HMHI_Biomass,Heat_MediumLow_Industrial,2018,1.3567,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BG,HMHI_Gas,Heat_MediumLow_Industrial,2018,5.9527,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BG,HMHI_HardCoal,Heat_MediumLow_Industrial,2018,0.8774,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BG,HMHI_Oil,Heat_MediumLow_Industrial,2018,4.3046,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BG,HMLI_Heatpump,Heat_MediumLow_Industrial,2018,0.3657,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
CH,HHI_BF_BOF,Heat_High_Industrial,2018,0.6282,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
CH,HHI_Bio_BF_BOF,Heat_High_Industrial,2018,0.1306,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
CH,HHI_DRI_EAF,Heat_High_Industrial,2018,1.7461,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
CH,HHI_Scrap_EAF,Heat_High_Industrial,2018,0.2738,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
CH,HLI_Biomass,Heat_Low_Industrial,2018,1.9435,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
CH,HLI_Direct_Electric,Heat_Low_Industrial,2018,0.2278,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
CH,HLI_Gas_Boiler,Heat_Low_Industrial,2018,3.5468,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
CH,HLI_Hardcoal,Heat_Low_Industrial,2018,0.0977,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
CH,HLI_Oil_Boiler,Heat_Low_Industrial,2018,1.0093,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
CH,HMHI_Biomass,Heat_MediumHigh_Industrial,2018,2.5963,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
CH,HMHI_Gas,Heat_MediumHigh_Industrial,2018,4.0008,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
CH,HMHI_HardCoal,Heat_MediumHigh_Industrial,2018,0.3528,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
CH,HMHI_Oil,Heat_MediumHigh_Industrial,2018,1.8382,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
