Source: ERA5; 22.01.2025; Unit: Deviation from mean; Konstantin Loffler <kl@wip.tu-berlin.de>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,NONEU_Balkan,SE,SI,SK,TR,UK
5135,0.788530474,0.775403046,0.821525877,0.76290596,0.729892764,0.748394837,0.826395934,0.751601445,0.697569975,0.72212393,0.757322019,0.813752271,0.797757634,0.782670722,0.819845439,0.778153928,0.741176705,0.73095729,0.75917168,0.809741592,0.803772011,0.751638962,0.673932698,0.815135867,0.818804751,0.760269026,0.794120233,0.78706523,0.813582726,0.817573822
5136,0.797513664,0.796627961,0.824109866,0.776002888,0.748626181,0.766983559,0.841493291,0.764592108,0.722896688,0.730277308,0.777143993,0.815033687,0.798842124,0.792781069,0.822550639,0.791044017,0.744744904,0.742498899,0.762141112,0.8293171,0.810752661,0.766278956,0.688778246,0.823230491,0.820909948,0.771487561,0.800970925,0.801484395,0.817956038,0.827315548
5137,0.805517896,0.814880026,0.838698957,0.792469861,0.762289085,0.783317033,0.851312195,0.773239513,0.748027736,0.736889518,0.794903237,0.821192455,0.802445544,0.802432286,0.827870336,0.801382225,0.749629797,0.752623989,0.762532036,0.842566664,0.814888275,0.779106631,0.712922546,0.82996573,0.825986715,0.781273087,0.80262432,0.814709884,0.822171709,0.836015448
5138,0.814189525,0.839520229,0.846531867,0.804044467,0.771302324,0.799983241,0.856358067,0.778118274,0.766001349,0.739247101,0.813760329,0.822798955,0.804321143,0.807215428,0.834051479,0.806387252,0.751650203,0.769889562,0.763808512,0.859581964,0.819215032,0.789994484,0.725714607,0.838727503,0.832012303,0.790360307,0.806267732,0.825012526,0.8254336,0.842191945
5139,0.821515757,0.853419059,0.861464204,0.816054985,0.783129447,0.813799152,0.866528624,0.778742312,0.793529776,0.740649361,0.828836523,0.836251594,0.81074588,0.814525577,0.840899717,0.816081173,0.758789775,0.785890012,0.766377308,0.871807423,0.822989128,0.800511356,0.749429748,0.84674442,0.844444232,0.797030686,0.810118242,0.832758081,0.840041522,0.849750839
5140,0.825692168,0.864407128,0.86350652,0.825110973,0.791538037,0.822824737,0.867337575,0.772772319,0.806243025,0.736344361,0.841143413,0.834170183,0.800147096,0.816597561,0.84762176,0.816248404,0.758262443,0.797690572,0.76269892,0.879871993,0.824121517,0.806365095,0.755466642,0.852225482,0.840924569,0.800668663,0.806041957,0.835623082,0.830163606,0.855192397
5141,0.827640336,0.874554169,0.859590391,0.831657418,0.794477625,0.829411418,0.864984983,0.74098679,0.816645395,0.728534916,0.853141042,0.834026246,0.801669375,0.819580618,0.853026305,0.815464641,0.752536454,0.811576262,0.751649465,0.888808233,0.821907756,0.804208497,0.764433004,0.853863457,0.843754684,0.794849847,0.808085779,0.833461409,0.812082588,0.857007769
5142,0.815746153,0.867833325,0.813925711,0.82712572,0.765551519,0.809456553,0.834914688,0.67213553,0.825813594,0.714347427,0.853882121,0.804121791,0.786621754,0.792706387,0.856013243,0.804477771,0.686818982,0.809670615,0.668754492,0.872206928,0.811427566,0.761096935,0.77728891,0.819547995,0.809440351,0.774484505,0.79812891,0.799028527,0.751492529,0.857223762
5143,0.782469773,0.810445137,0.78334038,0.794061006,0.718182894,0.756119763,0.791440868,0.643463413,0.817925285,0.69945853,0.808552262,0.788903939,0.766578959,0.752877002,0.857333715,0.778802625,0.667321983,0.767185998,0.654568156,0.806571888,0.799881783,0.71793158,0.780983866,0.778135226,0.792075717,0.752044985,0.774809805,0.751913383,0.735646233,0.840528498
5144,0.740778687,0.747392959,0.750453255,0.747637835,0.673401878,0.703840822,0.753413863,0.624424111,0.76114747,0.687922778,0.746685773,0.772958559,0.738296852,0.711508926,0.852377024,0.745088925,0.646839543,0.709348307,0.643458718,0.746991273,0.788095245,0.675649894,0.746605293,0.741181562,0.771961331,0.729890317,0.74177516,0.705968903,0.710395626,0.820145748
5145,0.700597764,0.691680093,0.690762192,0.708488999,0.633670109,0.659022731,0.72476197,0.591271866,0.685938028,0.676306228,0.687359363,0.72633774,0.69784659,0.665300743,0.851504733,0.70607392,0.580318208,0.657364055,0.585099373,0.701414304,0.7778047,0.633740477,0.670331775,0.692740275,0.701177722,0.709729849,0.706911847,0.661480949,0.666091897,0.800811206
5146,0.663630943,0.641832037,0.676707824,0.676650061,0.602723363,0.621599276,0.704951608,0.582569559,0.63036541,0.665130978,0.640734336,0.714182598,0.673374515,0.638175843,0.838445748,0.680358268,0.564897265,0.607896689,0.575566889,0.667188936,0.767369908,0.60882397,0.621577367,0.67035908,0.685580489,0.68979097,0.675516712,0.630768933,0.649515065,0.781968524
5147,0.638390058,0.601986381,0.658635129,0.64791721,0.57122371,0.588662367,0.686060548,0.589187472,0.568334403,0.660497704,0.59755838,0.705385245,0.64367277,0.609859447,0.823196345,0.660135229,0.548796419,0.572279048,0.578683281,0.634738211,0.757003083,0.584823059,0.554744967,0.649218508,0.650105174,0.676362502,0.641439322,0.611427497,0.62674563,0.766614245
5148,0.621683939,0.576648949,0.648104189,0.625490729,0.553096617,0.565036413,0.674690762,0.594846663,0.53193392,0.655260443,0.571022091,0.706723235,0.632279625,0.592621258,0.803990095,0.652133879,0.552484421,0.54976391,0.587313987,0.616119258,0.751700108,0.574050766,0.513210613,0.638083055,0.641506394,0.666674113,0.626068312,0.594045008,0.623667526,0.752948575
5149,0.615353203,0.553864613,0.645046517,0.607752337,0.546174793,0.549472174,0.662902617,0.592663609,0.503360522,0.652696114,0.552836114,0.713025497,0.622037453,0.580997879,0.79162084,0.645692783,0.556012096,0.537251581,0.592998479,0.60054034,0.750570047,0.568171319,0.4799158,0.631992195,0.639536977,0.660841708,0.618796087,0.577941051,0.621620505,0.747010215
5150,0.613123998,0.538849655,0.644863055,0.597746272,0.53902682,0.536145773,0.656737843,0.584121745,0.486237872,0.654323515,0.540127809,0.71551253,0.63265696,0.577811165,0.778985611,0.654041427,0.562701995,0.524458722,0.590751689,0.587883964,0.751486713,0.572346954,0.461047042,0.626616298,0.639866428,0.656325171,0.626298164,0.571513407,0.623333118,0.741088307
5151,0.614303979,0.529144602,0.653150646,0.59405369,0.540606501,0.529183887,0.65604041,0.592397041,0.472874252,0.658074255,0.53107197,0.728639924,0.644732708,0.58404164,0.774609595,0.657412619,0.588480387,0.515721379,0.616674525,0.581412042,0.7544502,0.575518931,0.418849148,0.627301375,0.643553369,0.656697366,0.629718248,0.568309154,0.642724119,0.736511747
5152,0.624873366,0.528368882,0.656692161,0.594318282,0.546035936,0.526781779,0.657659994,0.596401731,0.469076582,0.664693802,0.529661588,0.727262128,0.647723548,0.587145685,0.777869696,0.663409556,0.587532242,0.515649448,0.618383229,0.584859572,0.756457706,0.583433687,0.420354021,0.63226271,0.645446724,0.66073746,0.632565934,0.574132144,0.65760812,0.735467245
5153,0.633716354,0.535993134,0.667583679,0.606640872,0.555762658,0.530263664,0.667654875,0.599336607,0.478946991,0.671662418,0.53423988,0.725620613,0.682452811,0.59843296,0.77163954,0.676802096,0.596194716,0.519719693,0.62283181,0.591777609,0.760010635,0.591924131,0.430667613,0.643180362,0.655701064,0.667714992,0.658310394,0.586675966,0.676538051,0.738419904
5154,0.649330725,0.550351943,0.712365575,0.623637759,0.571568983,0.544455112,0.680918853,0.634559283,0.498548076,0.685718748,0.547264717,0.760833974,0.702571967,0.620791382,0.781024378,0.694229104,0.636503617,0.523983808,0.669038894,0.607795317,0.765667578,0.613033943,0.45101006,0.675662331,0.713887708,0.681021308,0.675554206,0.612316243,0.720441672,0.750803541
5155,0.681134729,0.581610937,0.743965662,0.650484712,0.60522713,0.570676318,0.697025742,0.660944232,0.529776797,0.702588763,0.57308356,0.778394108,0.71570244,0.664557688,0.794452658,0.709652675,0.652439364,0.557278604,0.682728793,0.634140747,0.77166796,0.647429021,0.47646352,0.722517733,0.733821629,0.696901016,0.694558125,0.662947704,0.744028492,0.766324622
5156,0.714419647,0.622224297,0.76168132,0.68528345,0.647657783,0.62157109,0.722654003,0.682658539,0.574948466,0.715428215,0.621350176,0.784392353,0.73487395,0.711073363,0.813999305,0.730037163,0.672500021,0.596685618,0.70022013,0.677581723,0.778682641,0.691719259,0.55150418,0.758788984,0.752969274,0.720170964,0.725163278,0.721280924,0.751371882,0.783393839
5157,0.744108143,0.670214133,0.801862142,0.717379201,0.682001306,0.666304114,0.754009326,0.724555634,0.625812225,0.729734911,0.674804258,0.809688274,0.755700473,0.745680364,0.836776766,0.754851758,0.730079582,0.611003063,0.754127617,0.72043938,0.787974384,0.729409936,0.605180853,0.792615708,0.798408357,0.746205505,0.750092537,0.760690304,0.782653019,0.803365148
5158,0.765384258,0.707836632,0.814487925,0.741527957,0.709713708,0.69649751,0.771304573,0.73560212,0.666388128,0.740441595,0.704864407,0.819825938,0.76597291,0.769870753,0.858998843,0.769217077,0.741040638,0.638336353,0.760147831,0.749585091,0.796644244,0.755026239,0.644212654,0.810262593,0.80591984,0.762389582,0.76451872,0.784932379,0.802192115,0.82470598
5159,0.786299928,0.736634249,0.834032032,0.762272265,0.726901329,0.723141949,0.787065468,0.755794986,0.687899264,0.75116324,0.733891773,0.844237011,0.793145195,0.797049244,0.881846952,0.785998049,0.772805931,0.70688143,0.788381052,0.768464148,0.803608844,0.77852499,0.666394748,0.824563287,0.83684527,0.776365184,0.78445933,0.809452704,0.831809963,0.840345227
5160,0.801503531,0.756561062,0.84179557,0.778892042,0.746069696,0.741774982,0.795295913,0.764575028,0.713695024,0.75997943,0.756173992,0.849764684,0.799599285,0.809717959,0.892599625,0.793535717,0.782940493,0.720407981,0.791727188,0.78384258,0.808963501,0.79326591,0.678884574,0.835259804,0.84374879,0.785833204,0.79000562,0.828191627,0.839086318,0.85116251
5161,0.81512904,0.774230798,0.856008658,0.791819451,0.761953577,0.759761854,0.801061361,0.77455261,0.739342958,0.767963169,0.772754952,0.855152215,0.80585059,0.824890732,0.897756255,0.802212731,0.798688764,0.735588251,0.801524138,0.797281044,0.812251333,0.805860407,0.708456421,0.845063044,0.848072014,0.794036892,0.801145441,0.841909069,0.846091297,0.860953522
5162,0.824664174,0.791916947,0.865952132,0.802478435,0.780389303,0.776457606,0.807463673,0.778575338,0.759929344,0.771178191,0.789848708,0.861332356,0.807290443,0.839724537,0.902464614,0.809674847,0.808539151,0.749560601,0.803328448,0.81223638,0.814573234,0.822668489,0.72352472,0.854914501,0.855332002,0.800711113,0.8064219,0.853152795,0.850546201,0.871516963
5163,0.833639157,0.800182667,0.877490124,0.812771711,0.791565068,0.79004811,0.81338218,0.789095447,0.790903909,0.775134255,0.806815524,0.863198103,0.816409897,0.851820594,0.905654711,0.821134688,0.83218223,0.763453827,0.821667964,0.81963874,0.817337387,0.837140246,0.745907049,0.866444174,0.871495519,0.805686065,0.813505648,0.867597298,0.869167728,0.880904624
5164,0.840477171,0.812892768,0.878930807,0.818438135,0.800913995,0.801684172,0.817512661,0.787614682,0.807243603,0.771977125,0.817939868,0.860132509,0.810281269,0.85706325,0.902013551,0.819930996,0.834149568,0.777864611,0.818976709,0.832556745,0.818400993,0.848551902,0.750500757,0.873415147,0.871335026,0.803895217,0.813280688,0.873117641,0.854668171,0.887154278
5165,0.847252831,0.828176251,0.876481261,0.826653773,0.805966495,0.80934489,0.82043351,0.775302484,0.818258992,0.764077044,0.828190418,0.862370479,0.814337536,0.863257683,0.904399973,0.822179147,0.82412993,0.79634564,0.810163428,0.84609588,0.817135466,0.841838852,0.754471511,0.874617813,0.871977507,0.792134234,0.817775283,0.875682815,0.839546899,0.89271323
5166,0.834927666,0.831222817,0.826860889,0.818837244,0.776333756,0.795742135,0.808418096,0.723897642,0.83002075,0.746410902,0.832721181,0.830945506,0.798421017,0.825761193,0.904155495,0.813966874,0.74524823,0.798970423,0.723529771,0.843622671,0.809000483,0.785976303,0.769714059,0.833354951,0.831284337,0.775484273,0.804095024,0.832702324,0.779335749,0.891705057
5167,0.787583534,0.796526797,0.797024638,0.782148668,0.724093002,0.750250629,0.791427709,0.704200141,0.820137723,0.729540854,0.797608085,0.805684322,0.776698961,0.771815195,0.901462032,0.785586692,0.72341517,0.761044666,0.708601357,0.793623835,0.796674393,0.729367734,0.772737804,0.78804652,0.805733209,0.758864697,0.775212562,0.770850683,0.762479319,0.882236329
5168,0.733296488,0.747258234,0.76373477,0.733052664,0.672403697,0.703467779,0.778416724,0.686932187,0.772005342,0.719215492,0.746087875,0.78381392,0.737122563,0.71462462,0.891057019,0.747722265,0.704947722,0.706622651,0.696039681,0.751060667,0.785268175,0.680012264,0.743789496,0.742056283,0.782412636,0.74351958,0.733455317,0.706524731,0.740512176,0.868324989
5169,0.689157368,0.696478964,0.687166097,0.69378635,0.628715361,0.660702037,0.765565986,0.64960348,0.702104176,0.705936242,0.694345389,0.718223944,0.688201763,0.657892476,0.877054214,0.706115517,0.648262491,0.658047053,0.632617786,0.713748686,0.772847074,0.635874409,0.650165332,0.686760392,0.698048726,0.727384921,0.690855957,0.658830853,0.697416799,0.851140684
5170,0.649903825,0.65330313,0.671584673,0.659831106,0.593747274,0.624390171,0.744743557,0.650245619,0.650359457,0.697478949,0.650620291,0.705793818,0.655144485,0.625431332,0.867335936,0.678885774,0.634956057,0.616180697,0.620939789,0.687667351,0.763103485,0.607659105,0.592445933,0.658490522,0.679094642,0.712619626,0.652933028,0.625568726,0.679276079,0.832398665
5171,0.621219176,0.620609048,0.642705936,0.631250085,0.56956406,0.591928342,0.726817838,0.637339652,0.598164783,0.687413659,0.610397618,0.676758668,0.625959778,0.59562096,0.861020475,0.659313427,0.601792688,0.579887251,0.599219181,0.664016757,0.754814151,0.585256574,0.515824302,0.633427054,0.635244256,0.698743005,0.624708437,0.596757122,0.661559733,0.810417801
5172,0.602482037,0.601469234,0.634948754,0.612167886,0.548046693,0.570910135,0.714093774,0.651168472,0.563147925,0.681352768,0.585069863,0.672882302,0.609034549,0.580963038,0.847440005,0.646112395,0.591234655,0.561190602,0.593552614,0.654012116,0.751914649,0.571341608,0.478786843,0.618400174,0.622547729,0.689626346,0.610340989,0.578858335,0.651471824,0.793796733
5173,0.589668176,0.584215054,0.627499907,0.601504931,0.542028358,0.558266344,0.708781388,0.656424448,0.533530581,0.676407541,0.567277041,0.666322078,0.599388549,0.569274146,0.831457327,0.639217461,0.584032256,0.550188301,0.590686074,0.645282987,0.749326749,0.568276827,0.448367733,0.608052582,0.619983761,0.681258737,0.597192277,0.56533422,0.648743223,0.777506878
5174,0.58433918,0.576309059,0.627802798,0.595889575,0.537325765,0.552022598,0.70263656,0.66013105,0.513245554,0.675661375,0.555831928,0.666096804,0.594942065,0.562801899,0.819322389,0.643460982,0.582699101,0.545967002,0.597933233,0.647639545,0.748295123,0.565192313,0.434407518,0.604817119,0.615149035,0.676350142,0.590886995,0.552508799,0.650101865,0.763559773
5175,0.583458593,0.575644017,0.629588563,0.600001745,0.537136578,0.553275475,0.702336166,0.669826227,0.500178451,0.675120659,0.547793925,0.66280638,0.592492087,0.557427163,0.808094292,0.653353253,0.584906193,0.543493103,0.616057844,0.655786466,0.750796069,0.566832871,0.416858961,0.601878186,0.609673366,0.678627591,0.582763686,0.549024782,0.663753319,0.755843988
5176,0.583653462,0.583902588,0.634170494,0.605651808,0.549972009,0.557792817,0.712080816,0.680073965,0.498696085,0.681751145,0.549632197,0.668909921,0.598356302,0.559867211,0.79479356,0.666829325,0.58736783,0.541796225,0.623859851,0.676982499,0.756880289,0.574784466,0.416374229,0.604439436,0.614190707,0.681871037,0.586900356,0.553304488,0.676552067,0.754844694
5177,0.596527069,0.605642747,0.643168202,0.621662028,0.570124882,0.566330685,0.725983621,0.682243084,0.506321804,0.68904922,0.559362259,0.676142173,0.631926806,0.569544344,0.795040281,0.683190682,0.592466056,0.544823819,0.630109138,0.699034055,0.761945478,0.5933562,0.434180405,0.614558212,0.620808428,0.68727553,0.612569112,0.561272215,0.696551548,0.761174686
5178,0.622283008,0.637955848,0.696944733,0.636147743,0.60198539,0.585970765,0.741815408,0.717176039,0.522629469,0.702163211,0.575471572,0.733494738,0.657745374,0.59542773,0.794802362,0.697982977,0.639837544,0.5558763,0.682395452,0.720909188,0.772347123,0.61729168,0.458116353,0.648992082,0.678087485,0.698109363,0.632980088,0.586439156,0.745988557,0.768924052
5179,0.661738407,0.680832468,0.736851812,0.660769051,0.633569979,0.614494662,0.75807284,0.733914484,0.552347041,0.720282874,0.600463964,0.757116536,0.687062595,0.652713269,0.806918789,0.720373351,0.655570448,0.589321979,0.687109242,0.745787866,0.783492283,0.659619949,0.491495119,0.707691041,0.706977398,0.7168628,0.672953499,0.639697144,0.77350585,0.783010559
5180,0.703277488,0.723841954,0.759545677,0.698566892,0.674063151,0.656724844,0.775728455,0.745395177,0.598021471,0.740081384,0.646231369,0.771786397,0.731177191,0.715595286,0.822202349,0.743244585,0.673229247,0.633942763,0.695100764,0.774286952,0.798194889,0.701719796,0.530143554,0.751014883,0.730981112,0.750348419,0.715335995,0.688564523,0.778777871,0.8026472
5181,0.736148061,0.759921558,0.806475944,0.728891508,0.70236835,0.692120249,0.794348544,0.768787803,0.646387882,0.76355454,0.693608171,0.808260626,0.769385755,0.761707272,0.848882133,0.761799982,0.724041652,0.667992316,0.735593391,0.797855127,0.812765279,0.733406725,0.59169821,0.786464249,0.798698725,0.782886466,0.7527373,0.723508361,0.802838416,0.833677509
5182,0.759252184,0.787386106,0.822923883,0.748784611,0.728704936,0.718909748,0.808498504,0.77305186,0.684159303,0.77712557,0.724022014,0.821563207,0.78090642,0.782256956,0.874084163,0.778815507,0.733159285,0.693405401,0.744914971,0.813885195,0.827786364,0.751562851,0.625457272,0.807267356,0.80967821,0.805560832,0.770461184,0.746257992,0.825827495,0.859416822
5183,0.77562107,0.810237089,0.850077272,0.764559995,0.750025798,0.741155032,0.821070114,0.781457993,0.71967594,0.788759084,0.749544118,0.850837042,0.819654207,0.8009995,0.908512536,0.797313722,0.758641305,0.726326329,0.763286528,0.826791841,0.837687842,0.776406365,0.669565921,0.828492082,0.840660369,0.821218952,0.809514136,0.774382929,0.853603928,0.878093342
5184,0.789784675,0.8294738,0.859049484,0.782668014,0.762414227,0.758929597,0.829087606,0.783110047,0.738799785,0.797030672,0.767135832,0.857580869,0.82367018,0.811512492,0.925087401,0.807261942,0.764872518,0.752803815,0.765722862,0.835608298,0.844388806,0.786612558,0.687808575,0.841866031,0.847610892,0.834612769,0.818596194,0.793960257,0.858732742,0.890534954
